,match_date,competition_name,competition_category,player_name,opponent_name,winner_flag,aces,breakpoints_won,double_faults,first_serve_points_won,first_serve_successful,games_won,max_games_in_a_row,max_points_in_a_row,points_won,points_spread,second_serve_points_won,second_serve_successful,service_games_won,service_points_lost,service_points_won,tiebreaks_won,total_breakpoints,first_serve_win_perc,second_serve_win_perc,breakpoint_conversion_perc,Month
1324,2026-01-14,"ATP Adelaide, Australia Men Singles",ATP,"Davidovich Fokina, Alejandro","Hijikata, Rinky",1,0,6,2,19,25,12,3,8,61,17,8,16,5,16,27,0,11,76.0,44.44444444444444,54.54545454545454,January 2026
1325,2026-01-14,"ATP Adelaide, Australia Men Singles",ATP,"Hijikata, Rinky","Davidovich Fokina, Alejandro",0,1,2,3,19,35,5,2,5,44,-17,9,24,3,34,28,0,5,54.285714285714285,33.33333333333333,40.0,January 2026
1326,2026-01-14,"WTA Hobart, Australia Women Singles",WTA,"Stearns, Peyton","Danilovic, Olga",0,2,3,4,28,46,7,2,6,76,-16,9,26,4,39,37,0,12,60.869565217391305,30.0,25.0,January 2026
1327,2026-01-14,"WTA Hobart, Australia Women Singles",WTA,"Danilovic, Olga","Stearns, Peyton",1,7,5,3,37,56,13,4,6,92,16,16,33,7,39,53,1,11,66.07142857142857,44.44444444444444,45.45454545454545,January 2026
1328,2026-01-14,"WTA Adelaide 1, Australia Women Singles",WTA,"Joint, Maya","Tomljanovic, Ajla",1,0,0,0,2,6,0,0,2,6,-5,0,0,0,4,2,0,0,33.333333333333336,,,January 2026
1329,2026-01-14,"WTA Adelaide 1, Australia Women Singles",WTA,"Tomljanovic, Ajla","Joint, Maya",0,0,1,1,5,7,2,2,6,11,5,2,3,1,4,7,0,3,71.42857142857143,50.0,33.33333333333333,January 2026
1330,2026-01-14,"ATP Auckland, New Zealand Men Singles",ATP,"Darderi, Luciano","Giron, Marcos",0,12,5,1,36,47,15,6,6,94,7,20,45,10,37,56,0,11,76.59574468085107,43.47826086956522,45.45454545454545,January 2026
1331,2026-01-14,"ATP Auckland, New Zealand Men Singles",ATP,"Giron, Marcos","Darderi, Luciano",1,8,5,4,37,56,14,3,8,87,-7,13,28,7,38,50,0,10,66.07142857142857,40.625,50.0,January 2026
1332,2026-01-15,Australian Open Men Singles,ATP,"Zeppieri, Giulio","Sakamoto, Rei",0,6,0,1,25,50,4,1,4,42,-22,6,9,4,28,31,0,1,50.0,60.0,0.0,January 2026
1333,2026-01-15,Australian Open Men Singles,ATP,"Sakamoto, Rei","Zeppieri, Giulio",1,5,4,0,29,39,12,7,7,64,22,7,8,8,11,36,0,10,74.35897435897436,87.5,40.0,January 2026
1334,2026-01-15,Australian Open Men Singles,ATP,"Loffhagen, George","Basavareddy, Nishesh",0,10,1,3,45,61,15,3,6,107,-5,21,38,14,36,66,0,15,73.77049180327869,51.21951219512195,6.666666666666667,January 2026
1335,2026-01-15,Australian Open Men Singles,ATP,"Basavareddy, Nishesh","Loffhagen, George",1,7,2,8,42,57,17,3,6,112,5,34,52,15,41,76,0,7,73.6842105263158,56.666666666666664,28.57142857142857,January 2026
1336,2026-01-15,Australian Open Women Singles,WTA,"Maristany Zuleta de Reales, Guiomar","Kalieva, Elvina",1,0,5,3,49,77,17,4,6,102,5,13,21,12,39,62,0,10,63.63636363636363,54.166666666666664,50.0,January 2026
1337,2026-01-15,Australian Open Women Singles,WTA,"Kalieva, Elvina","Maristany Zuleta de Reales, Guiomar",0,6,4,2,39,57,15,4,8,97,-5,19,39,11,40,58,0,8,68.42105263157895,46.34146341463415,50.0,January 2026
1338,2026-01-15,Australian Open Women Singles,WTA,"Starodubtseva, Yuliia","Tomova, Viktoriya",1,2,3,3,38,54,13,3,9,81,15,8,13,9,24,46,1,13,70.37037037037037,50.0,23.076923076923077,January 2026
1339,2026-01-15,Australian Open Women Singles,WTA,"Tomova, Viktoriya","Starodubtseva, Yuliia",0,0,1,2,33,54,8,2,6,66,-15,9,21,7,35,42,0,3,61.111111111111114,39.130434782608695,33.33333333333333,January 2026
1340,2026-01-15,Australian Open Women Singles,WTA,"Sonmez, Zeynep","Gasanova, Anastasia",1,4,5,2,32,48,12,4,6,63,19,8,15,7,25,40,0,7,66.66666666666667,47.05882352941176,71.42857142857143,January 2026
1341,2026-01-15,Australian Open Women Singles,WTA,"Gasanova, Anastasia","Sonmez, Zeynep",0,0,2,4,16,33,5,2,4,44,-19,3,5,3,23,19,0,7,48.484848484848484,33.33333333333333,28.57142857142857,January 2026
1342,2026-01-15,Australian Open Women Singles,WTA,"Bronzetti, Lucia","Stephens, Sloane",0,1,2,2,24,46,6,3,5,58,-17,13,28,4,39,37,0,4,52.17391304347826,43.333333333333336,50.0,January 2026
1343,2026-01-15,Australian Open Women Singles,WTA,"Stephens, Sloane","Bronzetti, Lucia",1,0,5,3,26,35,13,3,8,75,17,10,19,8,21,36,0,13,74.28571428571429,45.45454545454545,38.46153846153847,January 2026
1344,2026-01-15,Australian Open Men Singles,ATP,"Faria, Jaime","Trungelliti, Marco",1,6,5,2,29,43,13,4,7,73,15,9,14,7,20,38,1,9,67.44186046511628,56.25,55.55555555555556,January 2026
1345,2026-01-15,Australian Open Men Singles,ATP,"Trungelliti, Marco","Faria, Jaime",0,6,3,2,33,58,9,2,6,58,-15,5,13,6,35,38,0,5,56.89655172413793,33.33333333333333,60.0,January 2026
1346,2026-01-15,Australian Open Women Singles,WTA,"Chwalinska, Maja","Kalinina, Anhelina",0,0,3,3,42,81,10,4,5,76,-20,7,15,7,50,49,0,5,51.851851851851855,38.88888888888889,60.0,January 2026
1347,2026-01-15,Australian Open Women Singles,WTA,"Kalinina, Anhelina","Chwalinska, Maja",1,1,7,1,36,53,17,5,6,96,20,10,19,10,27,46,0,18,67.9245283018868,50.0,38.88888888888889,January 2026
1348,2026-01-15,Australian Open Women Singles,WTA,"Minnen, Greet","Klimovicova, Linda",0,3,2,1,23,39,8,2,8,58,-7,11,19,6,25,34,0,3,58.97435897435897,55.00000000000001,66.66666666666666,January 2026
1349,2026-01-15,Australian Open Women Singles,WTA,"Klimovicova, Linda","Minnen, Greet",1,5,4,3,28,36,12,3,7,65,7,12,25,8,24,40,0,4,77.77777777777777,42.857142857142854,100.0,January 2026
1350,2026-01-15,Australian Open Men Singles,ATP,"Travaglia, Stefano","Sweeny, Dane",0,14,2,5,45,71,12,3,4,87,-8,15,26,10,40,60,0,4,63.38028169014085,48.38709677419355,50.0,January 2026
1351,2026-01-15,Australian Open Men Singles,ATP,"Sweeny, Dane","Travaglia, Stefano",1,4,2,2,42,64,14,3,5,95,8,13,16,10,27,55,2,13,65.625,72.22222222222221,15.384615384615385,January 2026
1352,2026-01-15,Australian Open Men Singles,ATP,"Prizmic, Dino","Fery, Arthur",0,2,0,3,18,34,5,1,4,48,-18,14,24,5,29,32,0,4,52.94117647058823,51.85185185185185,0.0,January 2026
1353,2026-01-15,Australian Open Men Singles,ATP,"Fery, Arthur","Prizmic, Dino",1,2,4,0,26,35,12,6,7,66,18,11,18,8,16,37,0,7,74.28571428571429,61.111111111111114,57.14285714285714,January 2026
1354,2026-01-15,"WTA Adelaide 1, Australia Women Singles",WTA,"Birrell, Kimberly","Cristian, Jaqueline",1,2,7,8,52,77,18,5,7,120,18,12,24,11,45,64,0,17,67.53246753246754,37.5,41.17647058823529,January 2026
1355,2026-01-15,"WTA Adelaide 1, Australia Women Singles",WTA,"Cristian, Jaqueline","Birrell, Kimberly",0,3,5,4,36,73,13,5,4,102,-18,21,36,8,56,57,0,10,49.31506849315068,52.5,50.0,January 2026
1356,2026-01-15,Australian Open Women Singles,WTA,"Bai, Zhuoxuan","Vidmanova, Darja",1,0,7,1,48,83,16,5,6,102,13,7,12,9,41,55,0,17,57.83132530120482,53.84615384615385,41.17647058823529,January 2026
1357,2026-01-15,Australian Open Women Singles,WTA,"Vidmanova, Darja","Bai, Zhuoxuan",0,8,5,7,38,71,11,2,6,89,-13,10,19,6,47,48,0,13,53.521126760563384,38.46153846153847,38.46153846153847,January 2026
1358,2026-01-15,Australian Open Women Singles,WTA,"Zhu, Lin","Stakusic, Marina",0,1,4,2,26,53,9,2,8,63,-5,9,16,5,36,35,0,5,49.056603773584904,50.0,80.0,January 2026
1359,2026-01-15,Australian Open Women Singles,WTA,"Stakusic, Marina","Zhu, Lin",1,2,6,2,24,37,13,4,7,68,5,8,21,7,28,32,0,9,64.86486486486487,34.78260869565217,66.66666666666666,January 2026
1360,2026-01-15,Australian Open Men Singles,ATP,"Herbert, Pierre-Hugues","Budkov Kjaer, Nicolai",0,9,0,3,21,30,5,1,6,38,-19,7,15,5,20,28,0,2,70.0,38.88888888888889,0.0,January 2026
1361,2026-01-15,Australian Open Men Singles,ATP,"Budkov Kjaer, Nicolai","Herbert, Pierre-Hugues",1,5,3,1,28,33,12,3,7,57,19,9,13,9,10,37,0,6,84.84848484848484,64.28571428571429,50.0,January 2026
1362,2026-01-15,Australian Open Women Singles,WTA,"Bartunkova, Nikola","Osuigwe, Whitney",1,2,7,6,13,22,12,11,7,58,30,16,21,5,20,29,0,9,59.09090909090909,59.25925925925925,77.77777777777779,January 2026
1363,2026-01-15,Australian Open Women Singles,WTA,"Osuigwe, Whitney","Bartunkova, Nikola",0,0,1,4,7,27,1,1,3,28,-30,1,6,0,29,8,0,5,25.925925925925927,10.0,20.0,January 2026
1364,2026-01-15,Australian Open Women Singles,WTA,"Lee, Carol Young Suh","Fruhvirtova, Linda",0,10,2,3,38,60,13,3,6,98,-13,18,31,11,38,56,0,12,63.333333333333336,52.94117647058824,16.666666666666664,January 2026
1365,2026-01-15,Australian Open Women Singles,WTA,"Fruhvirtova, Linda","Lee, Carol Young Suh",1,9,4,13,63,82,17,3,8,111,13,10,20,13,42,73,0,11,76.82926829268293,30.303030303030305,36.36363636363637,January 2026
1366,2026-01-15,"WTA Hobart, Australia Women Singles",WTA,"Bondar, Anna","Cocciaretto, Elisabetta",0,1,0,2,16,31,4,1,5,45,-19,9,16,4,24,25,0,6,51.61290322580645,50.0,0.0,January 2026
1367,2026-01-15,"WTA Hobart, Australia Women Singles",WTA,"Cocciaretto, Elisabetta","Bondar, Anna",1,2,4,2,33,43,12,5,6,64,19,7,15,8,20,40,0,11,76.74418604651163,41.17647058823529,36.36363636363637,January 2026
1368,2026-01-15,Australian Open Men Singles,ATP,"Wu, Yibing","Boyer, Tristan",1,5,4,1,24,33,12,3,6,61,16,12,21,8,19,36,0,4,72.72727272727273,54.54545454545454,100.0,January 2026
1369,2026-01-15,Australian Open Men Singles,ATP,"Boyer, Tristan","Wu, Yibing",0,2,1,0,18,34,5,1,6,45,-16,8,17,4,25,26,0,7,52.94117647058823,47.05882352941176,14.285714285714285,January 2026
1370,2026-01-15,"ATP Adelaide, Australia Men Singles",ATP,"Machac, Tomas","Munar, Jaume",1,2,2,0,28,37,12,3,6,65,10,16,24,9,17,44,0,6,75.67567567567568,66.66666666666666,33.33333333333333,January 2026
1371,2026-01-15,"ATP Adelaide, Australia Men Singles",ATP,"Munar, Jaume","Machac, Tomas",0,4,0,0,29,42,8,1,4,55,-10,9,17,8,21,38,0,4,69.04761904761905,52.94117647058824,0.0,January 2026
1372,2026-01-15,Australian Open Men Singles,ATP,"Jodar, Rafael","Van Assche, Luca",1,7,5,2,34,54,12,5,7,76,-2,7,20,7,35,41,0,11,62.96296296296296,31.818181818181817,45.45454545454545,January 2026
1373,2026-01-15,Australian Open Men Singles,ATP,"Van Assche, Luca","Jodar, Rafael",0,2,4,4,33,56,10,6,12,78,2,10,19,6,35,43,0,7,58.92857142857143,43.47826086956522,57.14285714285714,January 2026
1374,2026-01-15,Australian Open Men Singles,ATP,"Ymer, Elias","Wong, Coleman",1,10,2,4,56,73,17,3,6,100,1,15,33,14,39,71,1,2,76.71232876712328,40.54054054054054,100.0,January 2026
1375,2026-01-15,Australian Open Men Singles,ATP,"Wong, Coleman","Ymer, Elias",0,21,2,2,44,56,15,3,8,99,-1,16,31,13,29,60,0,6,78.57142857142857,48.484848484848484,33.33333333333333,January 2026
1376,2026-01-15,Australian Open Men Singles,ATP,"Lajovic, Dusan","Maestrelli, Francesco",0,9,1,3,49,70,13,3,5,96,-9,14,28,12,38,63,0,9,70.0,45.16129032258064,11.11111111111111,January 2026
1377,2026-01-15,Australian Open Men Singles,ATP,"Maestrelli, Francesco","Lajovic, Dusan",1,9,2,2,48,65,16,5,10,105,9,19,34,14,33,67,0,10,73.84615384615384,52.77777777777778,20.0,January 2026
1378,2026-01-15,Australian Open Men Singles,ATP,"McDonald, Mackenzie","Draxl, Liam",0,5,5,2,35,60,14,4,7,96,-4,17,32,9,42,52,0,14,58.333333333333336,50.0,35.714285714285715,January 2026
1379,2026-01-15,Australian Open Men Singles,ATP,"Draxl, Liam","McDonald, Mackenzie",1,8,5,5,44,63,16,3,8,100,4,14,34,10,44,58,1,8,69.84126984126983,35.8974358974359,62.5,January 2026
1380,2026-01-15,Australian Open Women Singles,WTA,"Sasnovich, Aliaksandra","Snigur, Daria",1,3,6,3,28,51,12,3,7,84,7,8,17,6,35,36,0,16,54.90196078431372,40.0,37.5,January 2026
1381,2026-01-15,Australian Open Women Singles,WTA,"Snigur, Daria","Sasnovich, Aliaksandra",0,0,5,3,35,75,10,6,7,77,-7,7,12,5,48,42,0,13,46.666666666666664,46.666666666666664,38.46153846153847,January 2026
1382,2026-01-15,Australian Open Men Singles,ATP,"Bailly, Gilles Arnaud","Damm Jr, Martin",0,4,0,2,37,51,10,1,4,67,-12,18,33,10,31,55,0,0,72.54901960784314,51.42857142857142,,January 2026
1383,2026-01-15,Australian Open Men Singles,ATP,"Damm Jr, Martin","Bailly, Gilles Arnaud",1,13,2,3,34,39,14,3,8,79,12,14,18,12,12,48,0,8,87.17948717948718,66.66666666666666,25.0,January 2026
1384,2026-01-15,Australian Open Women Singles,WTA,"Zidansek, Tamara","Yuan, Yue",0,0,0,3,25,43,4,1,5,46,-21,8,19,4,32,33,0,1,58.13953488372093,36.36363636363637,0.0,January 2026
1385,2026-01-15,Australian Open Women Singles,WTA,"Yuan, Yue","Zidansek, Tamara",1,4,4,0,27,35,12,7,7,67,21,8,13,8,13,35,0,11,77.14285714285714,61.53846153846154,36.36363636363637,January 2026
1386,2026-01-15,Australian Open Women Singles,WTA,"Townsend, Taylor","Hunter, Storm",0,5,2,1,34,63,8,3,6,68,-13,6,15,6,39,40,0,8,53.96825396825397,37.5,25.0,January 2026
1387,2026-01-15,Australian Open Women Singles,WTA,"Hunter, Storm","Townsend, Taylor",1,3,4,3,34,51,13,5,6,81,13,8,16,8,28,42,1,10,66.66666666666667,42.10526315789473,40.0,January 2026
1388,2026-01-15,"WTA Adelaide 1, Australia Women Singles",WTA,"Mboko, Victoria","Keys, Madison",1,4,6,4,33,55,16,5,6,93,6,16,26,10,36,49,0,12,60.0,53.333333333333336,50.0,January 2026
1389,2026-01-15,"WTA Adelaide 1, Australia Women Singles",WTA,"Keys, Madison","Mboko, Victoria",0,9,4,4,35,58,12,3,6,87,-6,16,33,8,44,51,0,5,60.3448275862069,43.24324324324324,80.0,January 2026
1390,2026-01-15,Australian Open Men Singles,ATP,"Gea, Arthur","Vallejo, Adolfo Daniel",1,3,5,2,16,24,12,4,7,59,20,16,22,7,16,32,0,10,66.66666666666667,66.66666666666666,50.0,January 2026
1391,2026-01-15,Australian Open Men Singles,ATP,"Vallejo, Adolfo Daniel","Gea, Arthur",0,1,1,1,18,35,4,1,4,39,-20,5,14,3,27,23,0,5,51.42857142857143,33.33333333333333,20.0,January 2026
1392,2026-01-15,Australian Open Women Singles,WTA,"Bassols Ribera, Marina","Sakatsume, Himeno",0,2,5,5,53,94,16,4,5,112,-10,8,15,11,49,61,0,19,56.38297872340426,40.0,26.31578947368421,January 2026
1393,2026-01-15,Australian Open Women Singles,WTA,"Sakatsume, Himeno","Bassols Ribera, Marina",1,10,5,3,63,98,17,4,8,122,10,10,24,11,51,73,1,10,64.28571428571429,37.03703703703704,50.0,January 2026
1394,2026-01-15,Australian Open Men Singles,ATP,"Zheng, Michael","Klein, Lukas",1,10,3,0,52,63,17,5,8,109,8,16,34,13,29,68,1,9,82.53968253968254,47.05882352941176,33.33333333333333,January 2026
1395,2026-01-15,Australian Open Men Singles,ATP,"Klein, Lukas","Zheng, Michael",0,1,2,3,55,80,15,3,6,101,-8,17,30,13,41,72,0,9,68.75,51.515151515151516,22.22222222222222,January 2026
1396,2026-01-15,"WTA Adelaide 1, Australia Women Singles",WTA,"Shnaider, Diana","Navarro, Emma",1,4,4,4,30,41,12,4,5,66,16,8,12,8,19,38,0,8,73.17073170731707,50.0,50.0,January 2026
1397,2026-01-15,"WTA Adelaide 1, Australia Women Singles",WTA,"Navarro, Emma","Shnaider, Diana",0,0,1,5,22,38,6,2,5,50,-16,9,16,5,28,31,0,4,57.89473684210526,42.857142857142854,25.0,January 2026
1398,2026-01-15,"WTA Hobart, Australia Women Singles",WTA,"Raducanu, Emma","Preston, Taylah",0,1,3,4,18,36,6,3,7,54,-13,8,15,3,29,26,0,7,50.0,42.10526315789473,42.857142857142854,January 2026
1399,2026-01-15,"WTA Hobart, Australia Women Singles",WTA,"Preston, Taylah","Raducanu, Emma",1,2,6,1,29,48,12,4,7,67,13,9,17,6,28,38,0,9,60.416666666666664,50.0,66.66666666666666,January 2026
1400,2026-01-15,Australian Open Men Singles,ATP,"Coppejans, Kimmer","Svajda, Zachary",0,10,0,0,32,47,8,1,5,60,-17,17,32,8,30,49,0,2,68.08510638297872,53.125,0.0,January 2026
1401,2026-01-15,Australian Open Men Singles,ATP,"Svajda, Zachary","Coppejans, Kimmer",1,8,2,1,28,33,13,5,7,77,17,19,24,10,11,47,1,6,84.84848484848484,76.0,33.33333333333333,January 2026
1402,2026-01-15,Australian Open Men Singles,ATP,"Blockx, Alexander","Kubler, Jason",0,5,1,1,25,30,9,3,5,62,-2,15,28,8,19,40,0,8,83.33333333333333,51.724137931034484,12.5,January 2026
1403,2026-01-15,Australian Open Men Singles,ATP,"Kubler, Jason","Blockx, Alexander",1,8,2,2,32,40,10,4,8,64,2,13,25,8,22,45,0,4,80.0,48.148148148148145,50.0,January 2026
1404,2026-01-15,Australian Open Women Singles,WTA,"Korpatsch, Tamara","Inglis, Maddison",0,0,3,6,32,51,8,2,7,75,-9,6,18,5,37,38,0,12,62.745098039215684,25.0,25.0,January 2026
1405,2026-01-15,Australian Open Women Singles,WTA,"Inglis, Maddison","Korpatsch, Tamara",1,1,5,3,34,61,12,4,6,84,9,13,20,7,37,47,0,9,55.73770491803279,56.52173913043478,55.55555555555556,January 2026
1406,2026-01-15,Australian Open Women Singles,WTA,"Tagger, Lilli","Tararudee, Lanlana",0,1,1,2,11,24,3,2,4,31,-26,3,12,2,24,14,0,4,45.833333333333336,21.428571428571427,25.0,January 2026
1407,2026-01-15,Australian Open Women Singles,WTA,"Tararudee, Lanlana","Tagger, Lilli",1,0,5,1,25,35,12,9,14,57,26,8,14,7,17,33,0,7,71.42857142857143,53.333333333333336,71.42857142857143,January 2026
1408,2026-01-15,"ATP Auckland, New Zealand Men Singles",ATP,"Shelton, Ben","Baez, Sebastian",0,6,2,1,29,53,8,3,7,59,-16,8,19,6,36,37,0,5,54.716981132075475,40.0,40.0,January 2026
1409,2026-01-15,"ATP Auckland, New Zealand Men Singles",ATP,"Baez, Sebastian","Shelton, Ben",1,0,5,1,33,49,13,3,6,75,16,6,11,8,22,39,0,11,67.34693877551021,50.0,45.45454545454545,January 2026
1410,2026-01-15,"ATP Adelaide, Australia Men Singles",ATP,"Vukic, Aleksandar","Paul, Tommy",0,1,1,2,17,28,5,2,5,37,-25,7,21,4,27,24,0,1,60.714285714285715,30.434782608695656,100.0,January 2026
1411,2026-01-15,"ATP Adelaide, Australia Men Singles",ATP,"Paul, Tommy","Vukic, Aleksandar",1,9,4,0,20,26,12,5,9,62,25,15,22,8,13,35,0,7,76.92307692307692,68.18181818181817,57.14285714285714,January 2026
1412,2026-01-15,"ATP Adelaide, Australia Men Singles",ATP,"Humbert, Ugo","Shevchenko, Alexander",1,7,4,1,28,33,12,9,16,58,31,7,10,8,9,35,0,7,84.84848484848484,63.63636363636363,57.14285714285714,January 2026
1413,2026-01-15,"ATP Adelaide, Australia Men Singles",ATP,"Shevchenko, Alexander","Humbert, Ugo",0,1,0,4,16,29,3,1,4,27,-31,2,8,3,23,18,0,3,55.172413793103445,16.666666666666664,0.0,January 2026
1414,2026-01-15,"ATP Auckland, New Zealand Men Singles",ATP,"Spizzirri, Eliot","Marozsan, Fabian",0,5,4,1,26,34,12,6,18,71,3,15,31,8,25,41,0,6,76.47058823529412,46.875,66.66666666666666,January 2026
1415,2026-01-15,"ATP Auckland, New Zealand Men Singles",ATP,"Marozsan, Fabian","Spizzirri, Eliot",1,9,5,2,35,52,14,4,8,68,-3,8,19,9,30,43,0,7,67.3076923076923,38.095238095238095,71.42857142857143,January 2026
1416,2026-01-15,"ATP Auckland, New Zealand Men Singles",ATP,"Mpetshi Perricard, Giovanni","Mensik, Jakub",0,5,1,2,19,34,6,2,8,37,-20,7,15,5,25,26,0,1,55.88235294117647,41.17647058823529,100.0,January 2026
1417,2026-01-15,"ATP Auckland, New Zealand Men Singles",ATP,"Mensik, Jakub","Mpetshi Perricard, Giovanni",1,8,4,3,23,27,12,5,9,57,20,9,13,8,11,32,0,9,85.18518518518519,56.25,44.44444444444444,January 2026
1418,2026-01-15,"WTA Adelaide 1, Australia Women Singles",WTA,"Andreeva, Mirra","Joint, Maya",1,2,6,5,20,28,12,8,6,62,26,9,14,6,18,29,0,11,71.42857142857143,47.368421052631575,54.54545454545454,January 2026
1419,2026-01-15,"WTA Adelaide 1, Australia Women Singles",WTA,"Joint, Maya","Andreeva, Mirra",0,0,1,3,11,28,2,1,4,36,-26,7,20,1,33,18,0,2,39.285714285714285,30.434782608695656,50.0,January 2026
1420,2026-01-15,"WTA Hobart, Australia Women Singles",WTA,"Ruzic, Antonia","Danilovic, Olga",1,0,5,4,31,53,12,5,6,70,12,12,21,7,34,43,0,9,58.490566037735846,48.0,55.55555555555556,January 2026
1421,2026-01-15,"WTA Hobart, Australia Women Singles",WTA,"Danilovic, Olga","Ruzic, Antonia",0,1,2,1,17,33,6,2,4,58,-12,7,17,4,27,24,0,13,51.515151515151516,38.88888888888889,15.384615384615385,January 2026
1422,2026-01-15,"ATP Adelaide, Australia Men Singles",ATP,"Davidovich Fokina, Alejandro","Vacherot, Valentin",1,3,3,1,35,46,13,5,9,71,15,11,15,8,16,46,1,5,76.08695652173913,68.75,60.0,January 2026
1423,2026-01-15,"ATP Adelaide, Australia Men Singles",ATP,"Vacherot, Valentin","Davidovich Fokina, Alejandro",0,15,1,4,32,50,8,2,5,56,-15,8,11,7,25,40,0,1,64.0,53.333333333333336,100.0,January 2026
1424,2026-01-15,"WTA Hobart, Australia Women Singles",WTA,"Jovic, Iva","Linette, Magda",1,0,7,2,55,91,18,4,5,115,11,16,32,11,54,71,0,9,60.43956043956044,47.05882352941176,77.77777777777779,January 2026
1425,2026-01-15,"WTA Hobart, Australia Women Singles",WTA,"Linette, Magda","Jovic, Iva",0,1,4,1,40,72,12,3,5,104,-11,10,21,7,44,50,1,13,55.55555555555556,45.45454545454545,30.76923076923077,January 2026
1426,2026-01-16,"WTA Adelaide 1, Australia Women Singles",WTA,"Birrell, Kimberly","Mboko, Victoria",0,0,0,3,14,30,3,1,5,30,-26,6,13,3,26,20,0,1,46.666666666666664,37.5,0.0,January 2026
1427,2026-01-16,"WTA Adelaide 1, Australia Women Singles",WTA,"Mboko, Victoria","Birrell, Kimberly",1,8,5,3,24,30,12,9,8,56,26,6,7,7,10,30,0,7,80.0,60.0,71.42857142857143,January 2026
1428,2026-01-16,"ATP Auckland, New Zealand Men Singles",ATP,"Mensik, Jakub","Marozsan, Fabian",1,16,4,5,43,58,17,4,5,100,6,21,35,12,34,64,1,7,74.13793103448276,52.5,57.14285714285714,January 2026
1429,2026-01-16,"ATP Auckland, New Zealand Men Singles",ATP,"Marozsan, Fabian","Mensik, Jakub",0,3,3,2,45,64,13,3,9,94,-6,15,30,10,36,60,0,8,70.3125,46.875,37.5,January 2026
1430,2026-01-16,"ATP Adelaide, Australia Men Singles",ATP,"Machac, Tomas","Paul, Tommy",1,8,3,2,41,52,14,3,5,87,8,13,30,11,30,54,0,8,78.84615384615384,40.625,37.5,January 2026
1431,2026-01-16,"ATP Adelaide, Australia Men Singles",ATP,"Paul, Tommy","Machac, Tomas",0,3,2,0,31,49,12,5,6,79,-8,18,33,10,33,49,0,4,63.265306122448976,54.54545454545454,50.0,January 2026
1432,2026-01-16,"ATP Auckland, New Zealand Men Singles",ATP,"Baez, Sebastian","Giron, Marcos",1,5,4,1,30,43,12,5,6,77,22,7,8,8,15,37,0,15,69.76744186046511,77.77777777777779,26.666666666666668,January 2026
1433,2026-01-16,"ATP Auckland, New Zealand Men Singles",ATP,"Giron, Marcos","Baez, Sebastian",0,3,1,4,29,47,5,2,5,55,-22,11,29,4,40,40,0,2,61.702127659574465,33.33333333333333,50.0,January 2026
1434,2026-01-16,"WTA Hobart, Australia Women Singles",WTA,"Cocciaretto, Elisabetta","Ruzic, Antonia",1,3,5,2,25,41,12,4,7,63,21,10,12,7,20,35,0,8,60.97560975609756,71.42857142857143,62.5,January 2026
1435,2026-01-16,"WTA Hobart, Australia Women Singles",WTA,"Ruzic, Antonia","Cocciaretto, Elisabetta",0,0,1,3,16,33,5,1,5,42,-21,6,15,4,28,22,0,4,48.484848484848484,33.33333333333333,25.0,January 2026
1436,2026-01-16,"WTA Adelaide 1, Australia Women Singles",WTA,"Andreeva, Mirra","Shnaider, Diana",1,4,5,5,24,38,12,6,8,69,19,12,15,7,22,36,0,10,63.1578947368421,60.0,50.0,January 2026
1437,2026-01-16,"WTA Adelaide 1, Australia Women Singles",WTA,"Shnaider, Diana","Andreeva, Mirra",0,0,1,1,23,47,5,2,5,50,-19,5,13,4,33,28,0,2,48.93617021276596,35.714285714285715,50.0,January 2026
1438,2026-01-16,"WTA Hobart, Australia Women Singles",WTA,"Preston, Taylah","Jovic, Iva",0,0,5,2,39,69,11,5,5,82,-14,9,28,6,51,48,0,11,56.52173913043478,30.0,45.45454545454545,January 2026
1439,2026-01-16,"WTA Hobart, Australia Women Singles",WTA,"Jovic, Iva","Preston, Taylah",1,3,8,2,33,56,16,4,5,96,14,12,21,8,34,45,0,15,58.92857142857143,52.17391304347826,53.333333333333336,January 2026
1440,2026-01-16,"ATP Adelaide, Australia Men Singles",ATP,"Davidovich Fokina, Alejandro","Humbert, Ugo",0,5,1,2,52,74,16,3,5,99,-6,17,27,14,34,69,0,1,70.27027027027027,58.620689655172406,100.0,January 2026
1441,2026-01-16,"ATP Adelaide, Australia Men Singles",ATP,"Humbert, Ugo","Davidovich Fokina, Alejandro",1,10,1,2,56,73,18,4,4,105,6,15,26,15,30,71,1,3,76.71232876712328,53.57142857142857,33.33333333333333,January 2026
1442,2026-01-17,"ATP Auckland, New Zealand Men Singles",ATP,"Baez, Sebastian","Mensik, Jakub",0,2,1,3,35,52,9,1,4,60,-12,6,10,8,24,41,0,2,67.3076923076923,46.15384615384615,50.0,January 2026
1443,2026-01-17,"ATP Auckland, New Zealand Men Singles",ATP,"Mensik, Jakub","Baez, Sebastian",1,18,2,3,39,41,13,3,6,72,12,9,23,10,19,48,1,5,95.1219512195122,34.61538461538461,40.0,January 2026
1444,2026-01-17,"WTA Hobart, Australia Women Singles",WTA,"Jovic, Iva","Cocciaretto, Elisabetta",0,0,2,1,23,41,8,2,5,53,-14,13,25,6,31,36,0,5,56.09756097560975,50.0,40.0,January 2026
