,player_name,total_wins,aces,breakpoints_won,total_breakpoints,double_faults,first_serve_points_won,first_serve_successful,second_serve_points_won,second_serve_successful,points_spread,FS Win %,SS Win %,BP Conv %,Ace Rank,DF Rank,Total Win Rank,Point Spread Rank,FS Win Rank,SS Win Rank,BP Rank,Mean Ranks,Mean Ranks Ranked,Month,last_refreshed
1034,"Holmgren, August",2,63,5,16,23,206,248,88,150,4,0.8306451612903226,0.5866666666666667,0.3125,161.5,2326.0,870.0,838.5,33.0,788.5,1704.5,960.2857142857143,614.5,July 2025,2026-01-28
1035,"Holmgren, August",3,58,10,25,19,169,211,69,124,1,0.8009478672985783,0.5564516129032258,0.4,200.5,2192.5,564.5,925.5,104.0,1241.0,1054.0,897.4285714285714,475.0,June 2025,2026-01-28
1036,"Holmgren, August",1,5,5,13,0,44,59,16,24,8,0.7457627118644068,0.6666666666666666,0.38461538461538464,1937.5,47.5,1342.5,734.5,565.5,135.0,1154.0,845.2142857142857,375.0,May 2025,2026-01-28
1037,"Holmgren, August",0,10,2,10,6,78,103,31,54,-18,0.7572815533980582,0.5740740740740741,0.2,1508.5,1108.0,2088.0,1870.0,422.5,966.0,2167.0,1447.142857142857,1655.0,October 2025,2026-01-28
1038,"Holmgren, August",2,16,4,12,7,86,115,25,33,10,0.7478260869565218,0.7575757575757576,0.3333333333333333,1154.5,1264.5,870.0,693.0,534.0,23.0,1548.5,869.6428571428571,425.5,September 2025,2026-01-28
1039,"Holt, Brandon",0,21,5,13,2,116,165,47,103,-43,0.703030303030303,0.4563106796116505,0.38461538461538464,945.0,345.5,2088.0,2461.0,1222.0,2211.0,1154.0,1489.5,1747.0,August 2025,2026-01-28
1040,"Holt, Brandon",2,12,5,19,4,111,161,19,44,-7,0.6894409937888198,0.4318181818181818,0.2631578947368421,1381.0,758.5,870.0,1273.5,1422.0,2314.0,1939.5,1422.642857142857,1610.0,February 2025,2026-01-28
1041,"Holt, Brandon",1,18,3,13,0,82,120,12,16,14,0.6833333333333333,0.75,0.23076923076923078,1059.0,47.5,1342.5,593.5,1509.0,26.5,2086.5,952.0714285714286,601.0,January 2025,2026-01-28
1042,"Holt, Brandon",1,19,4,17,2,101,135,32,66,8,0.7481481481481481,0.48484848484848486,0.23529411764705882,1021.5,345.5,1342.5,734.5,532.0,2040.0,2066.0,1154.5714285714287,1036.0,January 2026,2026-01-28
1043,"Holt, Brandon",3,35,12,23,5,183,252,72,138,-16,0.7261904761904762,0.5217391304347826,0.5217391304347826,501.0,942.5,564.5,1767.5,860.0,1692.0,307.5,947.8571428571429,589.0,June 2025,2026-01-28
1044,"Holt, Brandon",2,23,16,40,5,190,292,74,120,6,0.6506849315068494,0.6166666666666667,0.4,856.5,942.5,870.0,786.5,1911.0,434.0,1054.0,979.2142857142857,656.5,March 2025,2026-01-28
1045,"Holt, Brandon",0,2,0,1,0,17,32,6,9,-20,0.53125,0.6666666666666666,0.0,2296.5,47.5,2088.0,1972.0,2460.5,135.0,2389.5,1627.0,2048.0,May 2025,2026-01-28
1046,"Holt, Brandon",1,14,6,16,0,70,117,41,73,-17,0.5982905982905983,0.5616438356164384,0.375,1263.0,47.5,1342.5,1823.0,2259.0,1171.0,1219.5,1303.642857142857,1344.0,September 2025,2026-01-28
1047,"Houkes, Max",0,1,1,2,0,20,41,10,16,-14,0.4878048780487805,0.625,0.5,2419.5,47.5,2088.0,1652.0,2510.0,350.5,428.0,1356.5,1465.0,February 2025,2026-01-28
1048,"Houkes, Max",0,1,0,0,3,16,31,2,8,-24,0.5161290322580645,0.25,,2419.5,555.0,2088.0,2145.5,2483.0,2527.0,,2036.3333333333333,2525.0,June 2025,2026-01-28
1049,"Hsu, Yu Hsiou",0,2,3,9,4,44,60,6,14,1,0.7333333333333333,0.42857142857142855,0.3333333333333333,2296.5,758.5,2088.0,925.5,745.0,2323.0,1548.5,1526.4285714285713,1831.0,August 2025,2026-01-28
1050,"Hsu, Yu Hsiou",0,6,2,6,1,43,59,8,21,-4,0.7288135593220338,0.38095238095238093,0.3333333333333333,1835.0,169.0,2088.0,1127.0,818.0,2430.0,1548.5,1430.7857142857142,1623.0,January 2026,2026-01-28
1051,"Huesler, Marc-Andrea",2,26,6,24,6,105,140,38,57,11,0.75,0.6666666666666666,0.25,756.5,1108.0,870.0,670.0,507.0,135.0,1997.5,863.4285714285714,415.0,August 2025,2026-01-28
1052,"Huesler, Marc-Andrea",0,7,0,1,2,21,27,13,22,-5,0.7777777777777778,0.5909090909090909,0.0,1732.5,345.5,2088.0,1170.5,242.0,736.0,2389.5,1243.4285714285713,1219.5,January 2025,2026-01-28
1053,"Huesler, Marc-Andrea",0,9,2,9,1,35,43,23,37,10,0.813953488372093,0.6216216216216216,0.2222222222222222,1576.0,169.0,2088.0,693.0,59.0,385.5,2112.0,1011.7857142857143,730.0,July 2025,2026-01-28
1054,"Huesler, Marc-Andrea",0,22,3,9,2,64,90,29,52,-23,0.7111111111111111,0.5576923076923077,0.3333333333333333,900.0,345.5,2088.0,2107.0,1084.0,1227.5,1548.5,1328.642857142857,1399.0,June 2025,2026-01-28
1055,"Huesler, Marc-Andrea",0,8,2,8,8,70,99,26,57,-29,0.7070707070707071,0.45614035087719296,0.25,1648.0,1400.0,2088.0,2283.5,1162.0,2212.5,1997.5,1827.357142857143,2343.0,May 2025,2026-01-28
1056,"Huesler, Marc-Andrea",1,51,8,20,4,123,163,50,93,-5,0.754601226993865,0.5376344086021505,0.4,265.0,758.5,1342.5,1170.5,458.0,1494.0,1054.0,934.6428571428571,566.0,October 2025,2026-01-28
1057,"Huesler, Marc-Andrea",0,17,3,3,1,49,69,23,41,7,0.7101449275362319,0.5609756097560976,1.0,1103.0,169.0,2088.0,759.0,1094.0,1176.5,25.0,916.3571428571429,520.0,September 2025,2026-01-28
1058,"Humbert, Ugo",1,21,8,29,10,157,217,73,130,-6,0.7235023041474654,0.5615384615384615,0.27586206896551724,945.0,1615.0,1342.5,1222.0,892.0,1172.0,1887.0,1296.5,1332.0,April 2025,2026-01-28
1059,"Humbert, Ugo",1,37,4,9,10,114,148,53,97,-23,0.7702702702702703,0.5463917525773195,0.4444444444444444,460.5,1615.0,1342.5,2107.0,296.0,1375.5,733.5,1132.857142857143,995.0,August 2025,2026-01-28
1060,"Humbert, Ugo",5,46,13,40,5,175,217,97,158,63,0.8064516129032258,0.6139240506329114,0.325,325.5,942.5,205.0,116.0,86.5,460.5,1644.0,540.0,32.0,February 2025,2026-01-28
1061,"Humbert, Ugo",3,41,13,36,18,216,298,80,148,7,0.7248322147651006,0.5405405405405406,0.3611111111111111,393.5,2153.5,564.5,759.0,881.0,1456.5,1330.0,1076.857142857143,874.0,January 2025,2026-01-28
1062,"Humbert, Ugo",4,51,18,38,20,274,357,111,192,45,0.7675070028011205,0.578125,0.47368421052631576,265.0,2232.0,352.0,211.5,319.0,911.5,579.0,695.7142857142857,160.5,January 2026,2026-01-28
1063,"Humbert, Ugo",0,10,4,11,7,76,108,31,52,-5,0.7037037037037037,0.5961538461538461,0.36363636363636365,1508.5,1264.5,2088.0,1170.5,1209.0,657.5,1306.0,1314.857142857143,1367.0,July 2025,2026-01-28
1064,"Humbert, Ugo",4,33,20,49,19,229,311,109,173,52,0.7363344051446945,0.630057803468208,0.40816326530612246,554.5,2192.5,352.0,167.5,697.0,313.0,985.0,751.6428571428571,235.0,June 2025,2026-01-28
1065,"Humbert, Ugo",1,22,7,15,10,93,126,46,91,-14,0.7380952380952381,0.5054945054945055,0.4666666666666667,900.0,1615.0,1342.5,1652.0,674.5,1861.0,610.5,1236.5,1205.0,March 2025,2026-01-28
1066,"Humbert, Ugo",1,11,8,28,9,81,145,57,90,-3,0.5586206896551724,0.6333333333333333,0.2857142857142857,1440.0,1513.5,1342.5,1086.0,2402.0,294.0,1837.0,1416.4285714285713,1598.0,May 2025,2026-01-28
1067,"Humbert, Ugo",7,62,17,42,18,314,418,112,178,24,0.7511961722488039,0.6292134831460674,0.40476190476190477,170.5,2153.5,67.0,409.5,495.0,323.0,1008.0,660.9285714285714,118.0,October 2025,2026-01-28
1068,"Humbert, Ugo",0,4,2,5,2,30,45,11,21,-11,0.6666666666666666,0.5238095238095238,0.4,2044.0,345.5,2088.0,1476.5,1731.5,1669.0,1054.0,1486.9285714285713,1743.0,September 2025,2026-01-28
1069,"Hunter, Storm",1,2,4,10,3,36,45,7,17,15,0.8,0.4117647058823529,0.4,2296.5,555.0,1342.5,568.0,110.0,2362.0,1054.0,1184.0,1093.0,January 2026,2026-01-28
1070,Hurkacz H / Swiatek I,1,11,5,11,1,29,52,9,16,7,0.5576923076923077,0.5625,0.45454545454545453,1440.0,169.0,1342.5,759.0,2404.0,1158.5,672.0,1135.0,1002.5,January 2025,2026-01-28
1071,"Hurkacz, Hubert",0,4,1,3,0,23,31,16,31,-10,0.7419354838709677,0.5161290322580645,0.3333333333333333,2044.0,47.5,2088.0,1426.5,621.5,1764.5,1548.5,1362.9285714285713,1477.0,April 2025,2026-01-28
1072,"Hurkacz, Hubert",3,54,9,28,6,186,233,79,141,31,0.7982832618025751,0.5602836879432624,0.32142857142857145,232.5,1108.0,564.5,327.0,116.0,1183.0,1651.0,740.2857142857143,222.0,February 2025,2026-01-28
1073,"Hurkacz, Hubert",3,73,9,29,7,220,276,55,92,32,0.7971014492753623,0.5978260869565217,0.3103448275862069,103.0,1264.5,564.5,314.5,123.5,639.0,1717.5,675.2142857142857,143.0,January 2025,2026-01-28
1074,"Hurkacz, Hubert",5,122,9,42,6,336,412,83,164,28,0.8155339805825242,0.5060975609756098,0.21428571428571427,19.0,1108.0,205.0,359.0,58.0,1856.0,2130.5,819.3571428571429,341.0,January 2026,2026-01-28
1075,"Hurkacz, Hubert",1,16,1,5,2,40,45,12,19,12,0.8888888888888888,0.631578947368421,0.2,1154.5,345.5,1342.5,644.5,7.5,303.0,2167.0,852.0714285714286,396.0,June 2025,2026-01-28
1076,"Hurkacz, Hubert",1,20,1,3,2,51,73,21,44,-16,0.6986301369863014,0.4772727272727273,0.3333333333333333,983.5,345.5,1342.5,1767.5,1282.5,2088.0,1548.5,1336.857142857143,1416.0,March 2025,2026-01-28
1077,"Hurkacz, Hubert",7,98,22,52,15,374,492,130,245,29,0.7601626016260162,0.5306122448979592,0.4230769230769231,38.5,1997.5,67.0,346.5,390.0,1579.0,867.0,755.0714285714286,241.0,May 2025,2026-01-28
1078,"Hussey, Giles",0,4,3,4,1,36,51,15,30,-7,0.7058823529411765,0.5,0.75,2044.0,169.0,2088.0,1273.5,1174.5,1928.0,66.0,1249.0,1237.0,June 2025,2026-01-28
1079,"Ivanov, Ivan",0,3,0,1,1,22,35,11,23,-17,0.6285714285714286,0.4782608695652174,0.0,2166.0,169.0,2088.0,1823.0,2072.5,2081.0,2389.5,1827.0,2342.0,November 2025,2026-01-28
1080,"Jacquet, Kyrian",1,11,3,3,9,55,80,28,47,-11,0.6875,0.5957446808510638,1.0,1440.0,1513.5,1342.5,1476.5,1455.0,664.0,25.0,1130.9285714285713,987.0,August 2025,2026-01-28
1081,"Jacquet, Kyrian",0,19,3,8,6,79,103,40,70,-12,0.7669902912621359,0.5714285714285714,0.375,1021.5,1108.0,2088.0,1533.5,325.0,1014.0,1219.5,1187.0714285714287,1101.0,January 2026,2026-01-28
1082,"Jacquet, Kyrian",0,10,5,16,12,69,95,40,75,-13,0.7263157894736842,0.5333333333333333,0.3125,1508.5,1787.0,2088.0,1593.0,859.0,1546.0,1704.5,1583.7142857142858,1959.0,July 2025,2026-01-28
1083,"Jacquet, Kyrian",2,22,11,23,10,133,172,48,99,22,0.7732558139534884,0.48484848484848486,0.4782608695652174,900.0,1615.0,870.0,438.0,274.0,2040.0,562.5,957.0714285714286,611.0,June 2025,2026-01-28
1084,"Jacquet, Kyrian",3,29,17,43,9,150,195,67,138,51,0.7692307692307693,0.4855072463768116,0.3953488372093023,669.0,1513.5,564.5,173.0,304.0,2036.0,1102.5,908.9285714285714,503.0,May 2025,2026-01-28
1085,"Jacquet, Kyrian",3,46,16,33,14,174,229,93,153,38,0.759825327510917,0.6078431372549019,0.48484848484848486,325.5,1936.0,564.5,263.5,394.5,527.5,539.5,650.1428571428571,102.0,November 2025,2026-01-28
1086,"Jacquet, Kyrian",0,9,2,4,3,45,65,23,34,-1,0.6923076923076923,0.6764705882352942,0.5,1576.0,555.0,2088.0,1001.5,1373.5,111.5,428.0,1019.0714285714286,742.0,October 2025,2026-01-28
1087,"Jacquet, Kyrian",0,6,2,6,4,63,94,23,45,-10,0.6702127659574468,0.5111111111111111,0.3333333333333333,1835.0,758.5,2088.0,1426.5,1684.5,1815.0,1548.5,1593.7142857142858,1983.5,September 2025,2026-01-28
1088,"Jamji, Amine",0,4,0,5,5,19,30,10,25,-24,0.6333333333333333,0.4,0.0,2044.0,942.5,2088.0,2145.5,2046.5,2389.0,2389.5,2006.4285714285713,2509.0,March 2025,2026-01-28
1089,"Janvier, Maxime",0,5,1,8,7,33,50,19,36,-19,0.66,0.5277777777777778,0.125,1937.5,1264.5,2088.0,1920.5,1805.0,1615.5,2277.5,1844.0714285714287,2367.0,January 2025,2026-01-28
1090,"Jarry, Nicolas",1,28,9,31,16,166,244,69,123,-19,0.680327868852459,0.5609756097560976,0.2903225806451613,696.5,2051.5,1342.5,1920.5,1547.5,1176.5,1812.0,1506.7142857142858,1786.0,April 2025,2026-01-28
1091,"Jarry, Nicolas",0,40,5,20,11,110,149,44,78,-14,0.738255033557047,0.5641025641025641,0.25,411.5,1700.5,2088.0,1652.0,669.0,1128.0,1997.5,1378.0714285714287,1509.0,August 2025,2026-01-28
1092,"Jarry, Nicolas",1,40,7,29,15,195,251,84,131,15,0.7768924302788844,0.6412213740458015,0.2413793103448276,411.5,1997.5,1342.5,568.0,251.0,242.0,2049.0,980.2142857142857,660.0,February 2025,2026-01-28
1093,"Jarry, Nicolas",1,31,4,15,6,107,140,30,57,-11,0.7642857142857142,0.5263157894736842,0.26666666666666666,611.5,1108.0,1342.5,1476.5,349.0,1635.0,1924.0,1206.642857142857,1144.0,January 2025,2026-01-28
1094,"Jarry, Nicolas",0,2,1,3,0,28,46,7,15,-21,0.6086956521739131,0.4666666666666667,0.3333333333333333,2296.5,47.5,2088.0,2020.0,2208.5,2147.5,1548.5,1765.2142857142858,2260.0,January 2026,2026-01-28
1095,"Jarry, Nicolas",2,87,9,31,20,249,320,74,120,31,0.778125,0.6166666666666667,0.2903225806451613,57.0,2232.0,870.0,327.0,238.0,434.0,1812.0,852.8571428571429,399.5,July 2025,2026-01-28
1096,"Jarry, Nicolas",6,118,19,46,25,306,385,119,180,65,0.7948051948051948,0.6611111111111111,0.41304347826086957,22.0,2374.0,119.5,106.5,137.0,156.0,945.5,551.5,38.0,June 2025,2026-01-28
1097,"Jarry, Nicolas",1,28,5,24,15,185,267,73,128,-28,0.6928838951310862,0.5703125,0.20833333333333334,696.5,1997.5,1342.5,2259.0,1363.0,1038.5,2140.0,1548.142857142857,1881.0,May 2025,2026-01-28
1098,"Jasika, Omar",0,4,9,25,8,68,134,16,30,-22,0.5074626865671642,0.5333333333333333,0.36,2044.0,1400.0,2088.0,2065.0,2494.0,1546.0,1335.0,1853.142857142857,2380.0,August 2025,2026-01-28
1099,"Jasika, Omar",0,2,2,9,5,56,96,11,32,-47,0.5833333333333334,0.34375,0.2222222222222222,2296.5,942.5,2088.0,2488.0,2328.0,2475.0,2112.0,2104.285714285714,2541.0,January 2025,2026-01-28
1100,"Jasika, Omar",0,1,2,6,0,20,37,7,20,-21,0.5405405405405406,0.35,0.3333333333333333,2419.5,47.5,2088.0,2020.0,2446.5,2468.0,1548.5,1862.5714285714287,2390.0,January 2026,2026-01-28
1101,"Jasika, Omar",0,0,0,3,2,18,35,4,12,-27,0.5142857142857142,0.3333333333333333,0.0,2511.0,345.5,2088.0,2233.5,2485.0,2485.0,2389.5,2076.785714285714,2537.0,June 2025,2026-01-28
1102,"Jasika, Omar",0,2,1,5,3,32,55,13,21,-23,0.5818181818181818,0.6190476190476191,0.2,2296.5,555.0,2088.0,2107.0,2334.5,412.5,2167.0,1708.642857142857,2183.0,May 2025,2026-01-28
1103,"Jasika, Omar",0,5,0,2,3,24,41,8,19,-21,0.5853658536585366,0.42105263157894735,0.0,1937.5,555.0,2088.0,2020.0,2322.5,2338.5,2389.5,1950.142857142857,2466.0,September 2025,2026-01-28
1104,"Jeanjean, Leolia",0,11,2,7,8,48,82,14,33,-42,0.5853658536585366,0.42424242424242425,0.2857142857142857,1440.0,1400.0,2088.0,2454.5,2322.5,2331.0,1837.0,1981.857142857143,2491.0,January 2026,2026-01-28
1105,"Jiang, Fumin",0,2,0,0,4,26,46,4,9,-23,0.5652173913043478,0.4444444444444444,,2296.5,758.5,2088.0,2107.0,2386.5,2266.5,,1983.8333333333333,2493.0,September 2025,2026-01-28
1106,"Jianu, Filip Cristian",0,1,3,4,0,41,73,17,33,-11,0.5616438356164384,0.5151515151515151,0.75,2419.5,47.5,2088.0,1476.5,2392.5,1778.0,66.0,1466.857142857143,1702.0,April 2025,2026-01-28
1107,"Jianu, Filip Cristian",0,3,1,4,0,27,49,13,28,-20,0.5510204081632653,0.4642857142857143,0.25,2166.0,47.5,2088.0,1972.0,2425.0,2165.0,1997.5,1837.2857142857142,2354.0,January 2025,2026-01-28
1108,"Jianu, Filip Cristian",0,3,3,5,4,47,74,11,22,-11,0.6351351351351351,0.5,0.6,2166.0,758.5,2088.0,1476.5,2031.0,1928.0,168.5,1516.642857142857,1806.0,June 2025,2026-01-28
1109,"Jianu, Filip Cristian",1,0,4,4,0,28,42,6,10,16,0.6666666666666666,0.6,1.0,2511.0,47.5,1342.5,544.5,1731.5,607.0,25.0,972.7142857142857,643.0,March 2025,2026-01-28
1110,"Jianu, Filip Cristian",2,7,12,24,6,120,194,23,46,6,0.6185567010309279,0.5,0.5,1732.5,1108.0,870.0,786.5,2136.0,1928.0,428.0,1284.142857142857,1308.0,May 2025,2026-01-28
1111,"Jodar, Rafael",2,14,11,21,3,93,146,33,62,-1,0.636986301369863,0.532258064516129,0.5238095238095238,1263.0,555.0,870.0,1001.5,2017.0,1557.5,303.5,1081.0714285714287,876.0,December 2025,2026-01-28
1112,"Jodar, Rafael",4,19,21,47,6,207,310,69,125,25,0.667741935483871,0.552,0.44680851063829785,1021.5,1108.0,352.0,397.0,1707.0,1306.0,714.0,943.6428571428571,582.0,January 2026,2026-01-28
1113,"Johns, Garrett",2,16,7,18,4,95,129,49,84,19,0.7364341085271318,0.5833333333333334,0.3888888888888889,1154.5,758.5,870.0,489.0,695.0,837.0,1127.5,847.3571428571429,381.5,August 2025,2026-01-28
1114,"Joint, Maya",0,1,1,3,4,26,60,13,30,-58,0.43333333333333335,0.43333333333333335,0.3333333333333333,2419.5,758.5,2088.0,2523.5,2535.0,2309.0,1548.5,2026.0,2520.0,January 2026,2026-01-28
1115,"Jones, Hayden",0,4,1,4,3,67,93,21,31,-2,0.7204301075268817,0.6774193548387096,0.25,2044.0,555.0,2088.0,1044.5,940.0,109.5,1997.5,1254.0714285714287,1245.0,January 2025,2026-01-28
1116,"Jones, Maximus",1,11,4,10,3,40,79,18,28,-16,0.5063291139240507,0.6428571428571429,0.4,1440.0,555.0,1342.5,1767.5,2495.0,234.0,1054.0,1269.7142857142858,1272.0,November 2025,2026-01-28
1117,"Jovanovski, Daniel",0,3,1,5,5,30,42,13,28,-16,0.7142857142857143,0.4642857142857143,0.2,2166.0,942.5,2088.0,1767.5,1033.0,2165.0,2167.0,1761.2857142857142,2254.0,January 2026,2026-01-28
1118,"Jubb, Paul",0,2,1,1,6,38,60,10,19,-11,0.6333333333333333,0.5263157894736842,1.0,2296.5,1108.0,2088.0,1476.5,2046.5,1635.0,25.0,1525.0714285714287,1825.5,January 2025,2026-01-28
1119,"Jubb, Paul",1,3,5,11,9,42,61,23,35,0,0.6885245901639344,0.6571428571428571,0.45454545454545453,2166.0,1513.5,1342.5,963.0,1437.5,171.5,672.0,1180.857142857143,1086.5,June 2025,2026-01-28
1120,"Kachmazov, Alibek",0,2,0,2,4,26,48,10,14,-20,0.5416666666666666,0.7142857142857143,0.0,2296.5,758.5,2088.0,1972.0,2444.0,48.0,2389.5,1713.7857142857142,2192.0,August 2025,2026-01-28
1121,"Kachmazov, Alibek",0,3,0,2,4,33,46,11,30,-19,0.717391304347826,0.36666666666666664,0.0,2166.0,758.5,2088.0,1920.5,979.0,2441.5,2389.5,1820.4285714285713,2338.0,February 2025,2026-01-28
1122,"Kachmazov, Alibek",3,32,12,29,5,150,220,65,119,27,0.6818181818181818,0.5462184873949579,0.41379310344827586,584.5,942.5,564.5,371.0,1533.0,1379.0,938.0,901.7857142857143,488.0,January 2025,2026-01-28
1123,"Kachmazov, Alibek",0,2,0,1,8,10,16,15,18,-19,0.625,0.8333333333333334,0.0,2296.5,1400.0,2088.0,1920.5,2096.5,6.0,2389.5,1742.4285714285713,2235.0,July 2025,2026-01-28
1124,"Kachmazov, Alibek",0,8,3,7,7,36,56,16,25,-3,0.6428571428571429,0.64,0.42857142857142855,1648.0,1264.5,2088.0,1086.0,1976.0,255.5,828.0,1306.5714285714287,1351.0,June 2025,2026-01-28
1125,"Kachmazov, Alibek",0,1,2,7,4,15,30,18,11,-10,0.5,1.6363636363636365,0.2857142857142857,2419.5,758.5,2088.0,1426.5,2501.5,1.0,1837.0,1576.0,1939.0,May 2025,2026-01-28
1126,"Karatsev, Aslan",0,3,1,2,3,12,24,8,14,-13,0.5,0.5714285714285714,0.5,2166.0,555.0,2088.0,1593.0,2501.5,1014.0,428.0,1477.9285714285713,1720.5,March 2025,2026-01-28
1127,"Kasnikowski, Maks",1,11,4,9,6,97,129,34,53,12,0.751937984496124,0.6415094339622641,0.4444444444444444,1440.0,1108.0,1342.5,644.5,487.0,241.0,733.5,856.6428571428571,405.0,January 2025,2026-01-28
1128,"Kecmanovic, Miomir",1,16,8,34,8,177,256,89,154,-1,0.69140625,0.577922077922078,0.23529411764705882,1154.5,1400.0,1342.5,1001.5,1386.0,913.0,2066.0,1323.357142857143,1385.0,April 2025,2026-01-28
1129,"Kecmanovic, Miomir",2,28,12,21,19,152,206,73,136,-9,0.7378640776699029,0.5367647058823529,0.5714285714285714,696.5,2192.5,870.0,1373.0,678.0,1504.0,213.0,1075.2857142857142,867.0,August 2025,2026-01-28
1130,"Kecmanovic, Miomir",4,37,17,33,7,229,308,69,138,16,0.7435064935064936,0.5,0.5151515151515151,460.5,1264.5,352.0,544.5,595.0,1928.0,321.5,780.8571428571429,277.0,February 2025,2026-01-28
1131,"Kecmanovic, Miomir",5,43,26,59,23,366,498,139,246,54,0.7349397590361446,0.5650406504065041,0.4406779661016949,366.0,2326.0,205.0,156.0,714.5,1116.0,759.0,806.0714285714286,316.0,January 2025,2026-01-28
1132,"Kecmanovic, Miomir",0,19,6,19,7,135,194,47,92,-37,0.6958762886597938,0.5108695652173914,0.3157894736842105,1021.5,1264.5,2088.0,2403.5,1328.0,1818.0,1685.0,1658.357142857143,2108.0,January 2026,2026-01-28
1133,"Kecmanovic, Miomir",3,32,18,38,20,251,340,122,220,-8,0.7382352941176471,0.5545454545454546,0.47368421052631576,584.5,2232.0,564.5,1319.5,670.0,1272.0,579.0,1031.642857142857,775.0,July 2025,2026-01-28
1134,"Kecmanovic, Miomir",0,10,4,18,8,94,136,32,55,-15,0.6911764705882353,0.5818181818181818,0.2222222222222222,1508.5,1400.0,2088.0,1708.0,1391.5,860.0,2112.0,1581.142857142857,1954.0,June 2025,2026-01-28
1135,"Kecmanovic, Miomir",1,17,4,13,6,118,153,53,96,-4,0.7712418300653595,0.5520833333333334,0.3076923076923077,1103.0,1108.0,1342.5,1127.0,285.5,1303.0,1734.0,1143.2857142857142,1013.0,March 2025,2026-01-28
1136,"Kecmanovic, Miomir",1,15,13,46,9,170,254,83,153,-32,0.6692913385826772,0.5424836601307189,0.2826086956521739,1205.5,1513.5,1342.5,2335.0,1699.0,1430.5,1862.0,1626.857142857143,2047.0,May 2025,2026-01-28
1137,"Kecmanovic, Miomir",2,21,8,18,7,105,149,33,66,0,0.7046979865771812,0.5,0.4444444444444444,945.0,1264.5,870.0,963.0,1195.0,1928.0,733.5,1128.4285714285713,979.0,November 2025,2026-01-28
1138,"Kecmanovic, Miomir",2,31,17,51,17,211,306,90,166,-17,0.6895424836601307,0.5421686746987951,0.3333333333333333,611.5,2105.5,870.0,1823.0,1420.0,1435.0,1548.5,1401.9285714285713,1563.0,October 2025,2026-01-28
1139,"Kecmanovic, Miomir",0,3,3,17,3,30,41,12,31,-5,0.7317073170731707,0.3870967741935484,0.17647058823529413,2166.0,555.0,2088.0,1170.5,772.5,2418.5,2219.0,1627.0714285714287,2049.0,September 2025,2026-01-28
1140,"Kennedy, Jack",0,4,2,10,2,34,60,5,10,-12,0.5666666666666667,0.5,0.2,2044.0,345.5,2088.0,1533.5,2383.0,1928.0,2167.0,1784.142857142857,2283.0,August 2025,2026-01-28
1141,"Khachanov, Karen",4,21,21,61,12,225,333,104,187,7,0.6756756756756757,0.5561497326203209,0.3442622950819672,945.0,1787.0,352.0,759.0,1605.0,1248.0,1438.5,1162.0714285714287,1050.0,April 2025,2026-01-28
1142,"Khachanov, Karen",6,72,26,76,31,384,496,160,280,61,0.7741935483870968,0.5714285714285714,0.34210526315789475,108.0,2465.5,119.5,123.5,268.0,1014.0,1444.5,791.8571428571429,291.0,August 2025,2026-01-28
1143,"Khachanov, Karen",1,18,11,31,7,127,174,63,117,-4,0.7298850574712644,0.5384615384615384,0.3548387096774194,1059.0,1264.5,1342.5,1127.0,802.0,1485.0,1372.5,1207.5,1148.0,February 2025,2026-01-28
1144,"Khachanov, Karen",2,37,11,32,11,182,238,72,128,19,0.7647058823529411,0.5625,0.34375,460.5,1700.5,870.0,489.0,345.0,1158.5,1440.5,923.4285714285714,535.5,January 2025,2026-01-28
1145,"Khachanov, Karen",2,65,12,36,10,231,300,85,152,27,0.77,0.5592105263157895,0.3333333333333333,146.5,1615.0,870.0,371.0,297.5,1203.0,1548.5,864.5,416.0,January 2026,2026-01-28
1146,"Khachanov, Karen",5,50,28,62,22,313,434,137,227,46,0.7211981566820277,0.6035242290748899,0.45161290322580644,278.5,2302.0,205.0,204.0,928.0,566.0,689.5,739.0,221.0,July 2025,2026-01-28
1147,"Khachanov, Karen",5,59,17,48,12,270,348,119,191,59,0.7758620689655172,0.6230366492146597,0.3541666666666667,189.5,1787.0,205.0,133.0,256.5,368.0,1376.5,616.5,74.0,June 2025,2026-01-28
1148,"Khachanov, Karen",2,28,8,27,7,152,200,47,93,8,0.76,0.5053763440860215,0.2962962962962963,696.5,1264.5,870.0,734.5,392.0,1863.5,1791.0,1087.4285714285713,883.5,March 2025,2026-01-28
1149,"Khachanov, Karen",5,46,38,75,21,361,516,138,259,69,0.6996124031007752,0.5328185328185329,0.5066666666666667,325.5,2270.0,205.0,92.5,1274.0,1553.0,336.0,865.1428571428571,418.0,May 2025,2026-01-28
1150,"Khachanov, Karen",2,48,12,30,8,211,281,63,119,1,0.7508896797153025,0.5294117647058824,0.4,295.5,1400.0,870.0,925.5,496.0,1596.0,1054.0,948.1428571428571,590.0,October 2025,2026-01-28
1151,"Khachanov, Karen",0,12,2,6,4,50,68,19,34,-4,0.7352941176470589,0.5588235294117647,0.3333333333333333,1381.0,758.5,2088.0,1127.0,711.0,1212.0,1548.5,1260.857142857143,1256.0,September 2025,2026-01-28
1152,"Kingsley, Cannon",0,7,1,2,4,38,47,15,38,-18,0.8085106382978723,0.39473684210526316,0.5,1732.5,758.5,2088.0,1870.0,76.0,2403.0,428.0,1336.5714285714287,1414.5,August 2025,2026-01-28
