,player_name,Month,total_wins,total_matches,aces,aces_allowed,breakpoints_won,total_breakpoints,double_faults,first_serve_points_won,first_serve_successful,second_serve_points_won,second_serve_successful,breakpoints_allowed,breakpoints_saved,first_serve_return_points_won,first_serve_return_points_total,second_serve_return_points_won,second_serve_return_points_total,points_won,points_lost,points_spread,games_won,games_lost,games_spread,sets_won,sets_lost,sets_spread,tiebreaks_won,tiebreaks_lost,FS Win %,SS Win %,BP Conv %,Tiebreak Win %,BP Save %,FS Return Win %,SS Return Win %,Ace Rank,DF Rank,Total Win Rank,Point Spread Rank,FS Win Rank,SS Win Rank,BP Rank,Mean Ranks,Mean Ranks Ranked,last_refreshed
23,"Alexandrova, Ekaterina",November 2025,0,1,6,0,1,6,3,25,33,7,16,4,1,30,38,9,9,51,64,-13,8,12,-4,0,2,-2,0,0,0.7575757575757576,0.4375,0.16666666666666666,,0.25,0.7894736842105263,1.0,1211.5,434.0,2141.0,1601.5,51.0,2144.0,2472.0,1436.4285714285713,1571.0,2026-01-28
24,"Alexandrova, Ekaterina",October 2025,6,9,45,0,31,75,39,304,445,106,189,60,40,257,399,104,104,678,614,64,107,81,26,15,6,9,1,1,0.6831460674157304,0.5608465608465608,0.41333333333333333,0.5,0.6666666666666666,0.6441102756892231,1.0,41.5,2567.5,109.0,106.5,408.0,719.0,1597.5,792.7142857142857,267.0,2026-01-28
25,"Alexandrova, Ekaterina",September 2025,3,6,23,0,23,46,39,170,240,75,134,50,31,156,247,52,52,433,414,19,68,61,7,7,7,0,0,1,0.7083333333333334,0.5597014925373134,0.5,0.0,0.62,0.631578947368421,1.0,254.5,2567.5,545.0,549.5,203.0,740.0,863.5,817.5714285714286,295.0,2026-01-28
26,"Alves, Carolina",July 2025,0,1,2,0,1,1,2,22,40,4,7,5,0,18,27,3,3,38,57,-19,5,12,-7,0,2,-2,0,0,0.55,0.5714285714285714,1.0,,0.0,0.6666666666666666,1.0,1882.0,256.5,2141.0,1957.0,2054.5,611.0,32.0,1276.2857142857142,1234.0,2026-01-28
27,"Alves, Carolina",March 2025,1,2,5,0,10,24,9,60,100,20,41,22,13,61,103,24,24,153,150,3,23,21,2,3,2,1,0,0,0.6,0.4878048780487805,0.4166666666666667,,0.5909090909090909,0.5922330097087378,1.0,1343.0,1329.0,1358.5,920.5,1553.0,1664.5,1571.5,1391.4285714285713,1479.0,2026-01-28
28,"Alves, Carolina",May 2025,1,3,2,0,13,30,7,86,168,33,69,36,18,98,159,26,26,213,250,-37,30,41,-11,3,5,-2,0,0,0.5119047619047619,0.4782608695652174,0.43333333333333335,,0.5,0.6163522012578616,1.0,1882.0,1090.5,1358.5,2494.0,2316.0,1774.5,1419.5,1762.142857142857,2244.0,2026-01-28
29,"Alves, Carolina",September 2025,0,1,1,0,1,2,7,38,61,10,22,8,2,31,40,11,11,72,96,-24,9,18,-9,1,2,-1,1,0,0.6229508196721312,0.45454545454545453,0.5,1.0,0.25,0.775,1.0,2138.5,1090.5,2141.0,2193.0,1227.0,2009.5,863.5,1666.142857142857,2069.0,2026-01-28
30,"Amariei, Ilinca Dalina",February 2025,0,1,0,0,2,3,4,8,29,2,7,10,3,21,35,2,2,27,57,-30,2,12,-10,0,2,-2,0,0,0.27586206896551724,0.2857142857142857,0.6666666666666666,,0.3,0.6,1.0,2455.0,617.0,2141.0,2387.0,2623.0,2564.5,188.0,1853.642857142857,2391.0,2026-01-28
31,"Amariei, Ilinca Dalina",July 2025,1,2,0,0,6,15,1,30,53,18,29,9,3,53,92,9,9,104,103,1,16,17,-1,2,2,0,0,0,0.5660377358490566,0.6206896551724138,0.4,,0.3333333333333333,0.5760869565217391,1.0,2455.0,110.0,1358.5,981.0,1925.0,219.0,1726.0,1253.5,1183.0,2026-01-28
32,"Ambrosio, Silvia",January 2026,1,2,2,0,7,18,5,35,65,14,26,8,3,37,69,14,14,99,92,7,15,11,4,2,0,2,0,0,0.5384615384615384,0.5384615384615384,0.3888888888888889,,0.375,0.5362318840579711,1.0,1882.0,788.5,1358.5,800.5,2159.0,1003.5,1811.5,1400.5,1499.5,2026-01-28
33,"Ambrosio, Silvia",July 2025,1,2,6,0,10,28,3,69,98,19,37,7,3,66,115,20,20,164,141,23,27,17,10,3,2,1,0,1,0.7040816326530612,0.5135135135135135,0.35714285714285715,0.0,0.42857142857142855,0.5739130434782609,1.0,1211.5,434.0,1358.5,480.0,230.0,1342.0,1991.5,1006.7857142857143,649.0,2026-01-28
34,"Andreescu, Bianca",April 2025,1,3,9,0,6,12,5,95,157,39,66,28,20,84,115,32,32,206,223,-17,30,35,-5,3,4,-1,0,1,0.6050955414012739,0.5909090909090909,0.5,0.0,0.7142857142857143,0.7304347826086957,1.0,909.5,788.5,1358.5,1835.5,1475.0,406.5,863.5,1091.0,844.0,2026-01-28
35,"Andreescu, Bianca",July 2025,1,1,3,0,3,8,1,28,43,18,28,13,12,23,31,6,6,66,57,9,12,7,5,2,0,2,0,0,0.6511627906976745,0.6428571428571429,0.375,,0.9230769230769231,0.7419354838709677,1.0,1668.0,110.0,1358.5,743.0,799.0,143.5,1897.0,959.8571428571429,562.0,2026-01-28
36,"Andreescu, Bianca",June 2025,3,6,19,0,18,39,17,153,232,61,93,28,16,159,247,46,46,364,342,22,62,52,10,7,6,1,0,1,0.6594827586206896,0.6559139784946236,0.46153846153846156,0.0,0.5714285714285714,0.6437246963562753,1.0,376.5,2003.0,545.0,493.0,688.5,111.0,1184.5,771.6428571428571,233.0,2026-01-28
37,"Andreescu, Bianca",May 2025,4,6,7,0,29,59,11,178,265,50,93,39,25,139,230,70,70,419,347,72,61,46,15,9,5,4,0,1,0.6716981132075471,0.5376344086021505,0.4915254237288136,0.0,0.6410256410256411,0.6043478260869565,1.0,1097.5,1523.0,326.0,83.0,536.5,1017.0,975.5,794.0714285714286,269.0,2026-01-28
38,"Andreescu, Bianca",October 2025,1,4,16,0,15,34,14,140,244,42,76,38,22,130,217,30,30,310,316,-6,46,47,-1,4,6,-2,0,1,0.5737704918032787,0.5526315789473685,0.4411764705882353,0.0,0.5789473684210527,0.5990783410138248,1.0,482.0,1784.5,1358.5,1262.0,1843.0,826.5,1363.0,1274.2142857142858,1227.0,2026-01-28
39,"Andreescu, Bianca",September 2025,0,1,1,0,5,6,2,25,51,10,22,8,2,25,41,15,15,69,79,-10,10,13,-3,0,2,-2,0,1,0.49019607843137253,0.45454545454545453,0.8333333333333334,0.0,0.25,0.6097560975609756,1.0,2138.5,256.5,2141.0,1432.0,2405.0,2009.5,71.5,1493.4285714285713,1693.0,2026-01-28
40,"Andreeva, Erika",April 2025,1,5,6,0,16,34,9,97,162,55,118,43,20,123,199,38,38,285,310,-25,42,54,-12,3,6,-3,0,0,0.5987654320987654,0.4661016949152542,0.47058823529411764,,0.46511627906976744,0.6180904522613065,1.0,1211.5,1329.0,1358.5,2231.0,1573.0,1903.0,1119.0,1532.142857142857,1782.0,2026-01-28
41,"Andreeva, Erika",February 2025,1,3,10,0,15,37,12,87,140,43,100,37,20,82,150,32,32,243,249,-6,37,37,0,4,4,0,2,0,0.6214285714285714,0.43,0.40540540540540543,1.0,0.5405405405405406,0.5466666666666666,1.0,823.0,1610.0,1358.5,1262.0,1245.0,2184.0,1667.0,1449.9285714285713,1597.0,2026-01-28
42,"Andreeva, Erika",January 2025,2,5,13,0,12,34,18,134,214,67,116,46,29,143,225,35,35,331,352,-21,48,56,-8,4,7,-3,1,1,0.6261682242990654,0.5775862068965517,0.35294117647058826,0.5,0.6304347826086957,0.6355555555555555,1.0,622.5,2058.0,873.5,2066.5,1175.0,535.5,2018.5,1335.642857142857,1371.0,2026-01-28
43,"Andreeva, Erika",June 2025,0,2,4,0,4,4,7,57,105,17,32,19,10,65,90,16,16,117,150,-33,14,25,-11,0,4,-4,0,1,0.5428571428571428,0.53125,1.0,0.0,0.5263157894736842,0.7222222222222222,1.0,1491.0,1090.5,2141.0,2441.5,2120.5,1097.5,32.0,1487.7142857142858,1683.0,2026-01-28
44,"Andreeva, Erika",March 2025,0,1,0,0,5,9,1,26,49,22,44,17,8,38,59,18,18,87,96,-9,12,18,-6,1,2,-1,1,0,0.5306122448979592,0.5,0.5555555555555556,1.0,0.47058823529411764,0.6440677966101694,1.0,2455.0,110.0,2141.0,1381.0,2218.5,1509.0,518.5,1476.142857142857,1651.5,2026-01-28
45,"Andreeva, Erika",May 2025,0,2,0,0,2,6,8,34,62,11,33,21,11,56,80,7,7,78,125,-47,7,24,-17,0,4,-4,0,0,0.5483870967741935,0.3333333333333333,0.3333333333333333,,0.5238095238095238,0.7,1.0,2455.0,1217.0,2141.0,2583.0,2069.5,2506.0,2116.0,2155.3571428571427,2624.0,2026-01-28
46,"Andreeva, Mirra",April 2025,4,6,12,0,17,29,22,156,230,66,126,48,35,110,170,50,50,343,318,25,55,47,8,6,4,2,0,0,0.6782608695652174,0.5238095238095238,0.5862068965517241,,0.7291666666666666,0.6470588235294118,1.0,692.5,2238.0,326.0,441.5,458.0,1184.0,403.0,820.4285714285714,302.0,2026-01-28
47,"Andreeva, Mirra",August 2025,2,3,2,0,14,25,9,59,96,24,34,18,11,63,112,27,27,170,137,33,31,18,13,4,2,2,0,0,0.6145833333333334,0.7058823529411765,0.56,,0.6111111111111112,0.5625,1.0,1882.0,1329.0,873.5,328.0,1329.5,42.0,497.0,897.2857142857143,432.0,2026-01-28
48,"Andreeva, Mirra",February 2025,7,8,48,0,40,73,41,246,355,107,185,57,37,218,385,88,88,639,529,110,109,68,41,15,4,11,2,0,0.6929577464788732,0.5783783783783784,0.547945205479452,1.0,0.6491228070175439,0.5662337662337662,1.0,33.5,2585.5,54.5,29.5,311.0,528.0,548.0,584.2857142857143,37.0,2026-01-28
49,"Andreeva, Mirra",January 2025,5,7,26,0,23,49,19,193,289,95,166,49,28,187,290,89,89,492,463,29,73,69,4,10,6,4,2,0,0.6678200692041523,0.572289156626506,0.46938775510204084,1.0,0.5714285714285714,0.6448275862068965,1.0,202.5,2111.5,193.5,385.0,572.0,596.0,1133.0,741.9285714285714,192.0,2026-01-28
50,"Andreeva, Mirra",January 2026,9,11,27,0,47,98,41,314,459,121,200,57,34,258,474,100,100,784,632,152,137,85,52,18,7,11,0,1,0.6840958605664488,0.605,0.47959183673469385,0.0,0.5964912280701754,0.5443037974683544,1.0,187.5,2585.5,13.0,8.5,399.0,301.0,1044.5,648.4285714285714,69.5,2026-01-28
51,"Andreeva, Mirra",July 2025,4,6,15,0,26,45,16,166,241,75,144,38,24,148,248,66,66,431,364,67,71,49,22,8,4,4,1,3,0.6887966804979253,0.5208333333333334,0.5777777777777777,0.25,0.631578947368421,0.5967741935483871,1.0,522.0,1933.0,326.0,97.0,361.0,1237.0,428.0,700.5714285714286,134.0,2026-01-28
52,"Andreeva, Mirra",June 2025,2,5,13,0,15,39,26,166,245,55,123,41,23,161,246,55,55,374,394,-20,54,58,-4,5,7,-2,0,1,0.6775510204081633,0.44715447154471544,0.38461538461538464,0.0,0.5609756097560976,0.6544715447154471,1.0,622.5,2377.0,873.5,2018.0,465.0,2074.0,1843.0,1467.5714285714287,1634.0,2026-01-28
53,"Andreeva, Mirra",March 2025,7,8,30,0,38,85,19,245,358,88,153,36,18,226,380,96,96,614,513,101,105,69,36,15,4,11,1,1,0.6843575418994413,0.5751633986928104,0.4470588235294118,0.5,0.5,0.5947368421052631,1.0,147.0,2111.5,54.5,39.0,397.0,564.0,1296.0,658.4285714285714,83.0,2026-01-28
54,"Andreeva, Mirra",May 2025,6,7,8,0,33,53,29,197,296,93,148,49,33,180,296,73,73,498,418,80,88,55,33,12,3,9,0,1,0.6655405405405406,0.6283783783783784,0.6226415094339622,0.0,0.673469387755102,0.6081081081081081,1.0,1001.0,2440.5,109.0,66.0,608.0,191.0,275.0,670.0714285714286,99.0,2026-01-28
55,"Andreeva, Mirra",October 2025,0,3,9,0,11,26,33,122,189,48,83,37,21,138,222,36,36,298,321,-23,40,50,-10,3,6,-3,1,0,0.6455026455026455,0.5783132530120482,0.4230769230769231,1.0,0.5675675675675675,0.6216216216216216,1.0,909.5,2501.0,2141.0,2150.0,873.5,529.5,1528.5,1519.0,1755.0,2026-01-28
56,"Andreeva, Mirra",September 2025,2,2,2,0,9,19,3,50,67,25,47,4,2,44,84,20,20,140,102,38,24,9,15,4,0,4,0,0,0.746268656716418,0.5319148936170213,0.47368421052631576,,0.5,0.5238095238095238,1.0,1882.0,434.0,873.5,273.0,75.0,1089.0,1095.5,817.4285714285714,293.5,2026-01-28
57,Andreozzi G / Carle M L,January 2026,1,3,5,0,7,22,5,58,107,27,47,19,7,71,110,23,23,154,173,-19,24,32,-8,2,4,-2,1,0,0.5420560747663551,0.574468085106383,0.3181818181818182,1.0,0.3684210526315789,0.6454545454545455,1.0,1343.0,788.5,1358.5,1957.0,2128.0,577.5,2197.0,1478.5,1657.0,2026-01-28
58,"Andrianjafitrimo, Tessah",August 2025,1,2,1,0,15,25,22,92,154,20,42,31,16,96,161,27,27,217,214,3,33,32,1,3,3,0,1,0,0.5974025974025974,0.47619047619047616,0.6,1.0,0.5161290322580645,0.5962732919254659,1.0,2138.5,2238.0,1358.5,920.5,1587.0,1795.5,348.5,1483.7857142857142,1673.0,2026-01-28
59,"Andrianjafitrimo, Tessah",June 2025,0,1,0,0,1,6,2,12,22,11,23,6,1,31,43,6,6,46,62,-16,4,12,-8,0,2,-2,0,0,0.5454545454545454,0.4782608695652174,0.16666666666666666,,0.16666666666666666,0.7209302325581395,1.0,2455.0,256.5,2141.0,1771.0,2094.5,1774.5,2472.0,1852.0714285714287,2389.0,2026-01-28
60,"Andrianjafitrimo, Tessah",May 2025,0,1,0,0,2,4,8,26,41,9,20,10,5,24,34,10,10,57,67,-10,7,12,-5,0,2,-2,0,0,0.6341463414634146,0.45,0.5,,0.5,0.7058823529411765,1.0,2455.0,1217.0,2141.0,1432.0,1048.0,2050.0,863.5,1600.9285714285713,1939.0,2026-01-28
61,"Anisimova, Amanda",April 2025,3,5,16,0,21,41,22,126,202,52,93,39,22,107,184,46,46,321,301,20,53,43,10,7,2,5,1,0,0.6237623762376238,0.5591397849462365,0.5121951219512195,1.0,0.5641025641025641,0.5815217391304348,1.0,482.0,2238.0,545.0,530.5,1217.5,748.0,739.0,928.5714285714286,501.0,2026-01-28
62,"Anisimova, Amanda",August 2025,4,6,31,0,21,58,19,158,222,60,105,28,13,154,256,63,63,407,358,49,68,53,15,8,5,3,1,0,0.7117117117117117,0.5714285714285714,0.3620689655172414,1.0,0.4642857142857143,0.6015625,1.0,136.0,2111.5,326.0,193.5,188.0,611.0,1972.5,791.2142857142857,266.0,2026-01-28
63,"Anisimova, Amanda",February 2025,6,7,14,0,29,73,24,213,333,79,131,60,42,193,304,75,75,512,461,51,83,58,25,12,3,9,0,0,0.6396396396396397,0.6030534351145038,0.3972602739726027,,0.7,0.6348684210526315,1.0,563.0,2309.5,109.0,177.5,959.5,316.0,1770.0,886.3571428571429,415.5,2026-01-28
64,"Anisimova, Amanda",January 2025,3,4,13,0,16,36,16,91,139,49,82,15,4,101,170,31,31,248,221,27,44,31,13,6,2,4,0,0,0.6546762589928058,0.5975609756097561,0.4444444444444444,,0.26666666666666666,0.5941176470588235,1.0,622.5,1933.0,545.0,413.5,751.0,362.5,1325.0,850.3571428571429,354.0,2026-01-28
65,"Anisimova, Amanda",January 2026,5,7,24,0,23,54,32,194,273,75,126,45,31,171,265,62,62,450,397,53,76,54,22,10,4,6,1,1,0.7106227106227107,0.5952380952380952,0.42592592592592593,0.5,0.6888888888888889,0.6452830188679245,1.0,236.5,2485.0,193.5,167.5,194.0,374.5,1508.5,737.0714285714286,185.0,2026-01-28
66,"Anisimova, Amanda",July 2025,6,7,31,0,25,59,43,213,324,116,181,57,37,237,367,89,89,575,543,32,88,64,24,12,5,7,2,0,0.6574074074074074,0.6408839779005525,0.423728813559322,1.0,0.6491228070175439,0.6457765667574932,1.0,136.0,2595.5,109.0,344.5,716.0,148.0,1521.5,795.7857142857143,271.0,2026-01-28
67,"Anisimova, Amanda",June 2025,7,10,36,0,40,74,41,267,397,110,182,67,38,263,420,107,107,690,610,80,102,91,11,14,9,5,0,0,0.672544080604534,0.6043956043956044,0.5405405405405406,,0.5671641791044776,0.6261904761904762,1.0,93.0,2585.5,54.5,66.0,532.0,307.0,593.5,604.5,47.0,2026-01-28
68,"Anisimova, Amanda",March 2025,2,4,8,0,13,26,21,135,219,36,66,39,23,141,231,27,27,300,315,-15,43,49,-6,5,5,0,2,0,0.6164383561643836,0.5454545454545454,0.5,1.0,0.5897435897435898,0.6103896103896104,1.0,1001.0,2201.0,873.5,1710.5,1309.0,915.5,863.5,1267.7142857142858,1214.0,2026-01-28
69,"Anisimova, Amanda",May 2025,3,4,11,0,19,37,17,111,174,48,86,32,21,83,148,46,46,287,245,42,46,30,16,4,2,2,1,1,0.6379310344827587,0.5581395348837209,0.5135135135135135,0.5,0.65625,0.5608108108108109,1.0,753.5,2003.0,545.0,234.5,993.0,767.0,736.0,861.7142857142857,377.0,2026-01-28
70,"Anisimova, Amanda",November 2025,2,4,14,0,12,32,13,146,221,55,98,30,17,149,207,44,44,329,338,-9,50,51,-1,5,6,-1,0,1,0.6606334841628959,0.5612244897959183,0.375,0.0,0.5666666666666667,0.7198067632850241,1.0,563.0,1700.0,873.5,1381.0,670.0,712.0,1897.0,1113.7857142857142,902.0,2026-01-28
71,"Anisimova, Amanda",October 2025,3,3,10,0,15,27,9,115,167,36,67,23,17,85,156,33,33,266,208,58,44,25,19,6,2,4,0,1,0.688622754491018,0.5373134328358209,0.5555555555555556,0.0,0.7391304347826086,0.5448717948717948,1.0,823.0,1329.0,545.0,135.0,362.5,1022.0,518.5,676.4285714285714,109.0,2026-01-28
72,"Anisimova, Amanda",September 2025,6,7,31,0,31,68,24,211,311,85,152,38,21,202,333,77,77,525,465,60,90,61,29,12,4,8,2,2,0.6784565916398714,0.5592105263157895,0.45588235294117646,0.5,0.5526315789473685,0.6066066066066066,1.0,136.0,2309.5,109.0,126.5,457.0,745.5,1222.5,729.4285714285714,174.0,2026-01-28
73,"Anshba, Amina",October 2025,0,1,0,0,2,7,0,15,29,3,6,4,1,19,28,12,12,40,46,-6,5,7,-2,0,2,-2,0,0,0.5172413793103449,0.5,0.2857142857142857,,0.25,0.6785714285714286,1.0,2455.0,24.5,2141.0,1262.0,2284.5,1509.0,2276.5,1707.5,2149.0,2026-01-28
74,"Appleton, Emily",April 2025,0,1,1,0,3,9,5,22,39,10,26,8,3,31,45,7,7,60,80,-20,8,13,-5,0,2,-2,0,1,0.5641025641025641,0.38461538461538464,0.3333333333333333,0.0,0.375,0.6888888888888889,1.0,2138.5,788.5,2141.0,2018.0,1945.5,2382.5,2116.0,1932.857142857143,2497.0,2026-01-28
75,"Appleton, Emily",August 2025,0,1,4,0,4,8,21,38,51,16,31,15,9,40,56,16,16,93,104,-11,11,16,-5,1,2,-1,0,0,0.7450980392156863,0.5161290322580645,0.5,,0.6,0.7142857142857143,1.0,1491.0,2201.0,2141.0,1486.5,79.0,1307.5,863.5,1367.0714285714287,1443.5,2026-01-28
76,"Appleton, Emily",January 2025,0,1,10,0,2,8,9,35,48,33,53,11,8,57,86,6,6,106,111,-5,14,16,-2,1,2,-1,0,0,0.7291666666666666,0.6226415094339622,0.25,,0.7272727272727273,0.6627906976744186,1.0,823.0,1329.0,2141.0,1219.5,124.5,215.0,2357.5,1172.7857142857142,1032.0,2026-01-28
77,"Appleton, Emily",June 2025,2,3,25,0,12,30,29,121,177,55,87,28,17,126,196,41,41,301,290,11,45,43,2,5,4,1,1,2,0.6836158192090396,0.632183908045977,0.4,0.3333333333333333,0.6071428571428571,0.6428571428571429,1.0,220.5,2440.5,873.5,698.5,402.0,177.0,1726.0,934.0,513.0,2026-01-28
78,"Appleton, Emily",May 2025,0,1,2,0,4,17,8,28,52,12,25,15,9,35,59,6,6,82,93,-11,8,12,-4,0,2,-2,0,0,0.5384615384615384,0.48,0.23529411764705882,,0.6,0.5932203389830508,1.0,1882.0,1217.0,2141.0,1486.5,2159.0,1750.0,2388.5,1860.5714285714287,2400.0,2026-01-28
79,"Appleton, Emily",October 2025,0,1,11,0,5,12,3,36,49,14,27,10,4,37,63,14,14,98,94,4,15,17,-2,1,2,-1,0,0,0.7346938775510204,0.5185185185185185,0.4166666666666667,,0.4,0.5873015873015873,1.0,753.5,434.0,2141.0,884.5,107.5,1274.5,1571.5,1023.7857142857143,693.0,2026-01-28
80,"Appleton, Emily",September 2025,0,1,0,0,4,15,14,27,48,7,12,11,5,29,40,22,22,73,86,-13,9,13,-4,0,2,-2,0,0,0.5625,0.5833333333333334,0.26666666666666666,,0.45454545454545453,0.725,1.0,2455.0,1784.5,2141.0,1601.5,1964.5,473.5,2314.5,1819.2142857142858,2333.0,2026-01-28
81,"Arango, Emiliana",April 2025,0,2,1,0,5,11,7,38,76,17,36,22,11,52,81,14,14,101,131,-30,12,24,-12,0,4,-4,0,0,0.5,0.4722222222222222,0.45454545454545453,,0.5,0.6419753086419753,1.0,2138.5,1090.5,2141.0,2387.0,2369.5,1836.0,1241.5,1886.2857142857142,2444.0,2026-01-28
82,"Arango, Emiliana",August 2025,0,2,1,0,3,12,5,45,77,16,34,17,9,59,84,13,13,108,140,-32,12,25,-13,0,4,-4,0,1,0.5844155844155844,0.47058823529411764,0.25,0.0,0.5294117647058824,0.7023809523809523,1.0,2138.5,788.5,2141.0,2429.0,1736.0,1856.5,2357.5,1921.0,2482.0,2026-01-28
83,"Arango, Emiliana",February 2025,5,5,3,0,38,53,14,156,266,54,111,58,33,122,250,70,70,430,348,82,71,46,25,8,2,6,0,0,0.5864661654135338,0.4864864864864865,0.7169811320754716,,0.5689655172413793,0.488,1.0,1668.0,1784.5,193.5,59.0,1714.5,1680.0,128.0,1032.5,711.0,2026-01-28
84,"Arango, Emiliana",January 2025,0,1,3,0,6,11,4,41,79,6,12,10,3,47,85,5,5,92,96,-4,14,16,-2,1,2,-1,0,0,0.5189873417721519,0.5,0.5454545454545454,,0.3,0.5529411764705883,1.0,1668.0,617.0,2141.0,1177.0,2275.0,1509.0,566.0,1421.857142857143,1541.0,2026-01-28
85,"Arango, Emiliana",January 2026,0,3,0,0,6,28,7,40,107,22,53,28,12,66,137,23,23,163,219,-56,15,37,-22,0,6,-6,0,0,0.37383177570093457,0.41509433962264153,0.21428571428571427,,0.42857142857142855,0.48175182481751827,1.0,2455.0,1090.5,2141.0,2612.0,2594.0,2263.5,2420.5,2225.214285714286,2632.0,2026-01-28
86,"Arango, Emiliana",July 2025,1,4,6,0,13,43,11,100,169,32,57,35,20,121,189,44,44,260,275,-15,38,43,-5,3,6,-3,0,0,0.591715976331361,0.5614035087719298,0.3023255813953488,,0.5714285714285714,0.6402116402116402,1.0,1211.5,1523.0,1358.5,1710.5,1659.0,709.0,2230.0,1485.9285714285713,1677.0,2026-01-28
87,"Arango, Emiliana",June 2025,0,3,7,0,7,16,17,86,145,26,61,36,20,92,140,20,20,185,235,-50,23,41,-18,1,6,-5,0,0,0.593103448275862,0.4262295081967213,0.4375,,0.5555555555555556,0.6571428571428571,1.0,1097.5,2003.0,2141.0,2598.0,1636.5,2213.5,1388.0,1868.2142857142858,2411.0,2026-01-28
88,"Arango, Emiliana",March 2025,1,2,0,0,6,17,8,48,84,12,29,18,9,64,103,14,14,120,144,-24,16,23,-7,2,3,-1,0,0,0.5714285714285714,0.41379310344827586,0.35294117647058826,,0.5,0.6213592233009708,1.0,2455.0,1217.0,1358.5,2193.0,1869.0,2267.5,2018.5,1911.2142857142858,2470.5,2026-01-28
89,"Arango, Emiliana",May 2025,4,6,2,0,35,63,16,202,372,38,83,65,30,166,300,69,69,465,463,2,69,69,0,6,6,0,1,0,0.543010752688172,0.4578313253012048,0.5555555555555556,1.0,0.46153846153846156,0.5533333333333333,1.0,1882.0,1933.0,326.0,953.0,2116.0,1977.0,518.5,1386.5,1472.0,2026-01-28
90,"Arango, Emiliana",October 2025,2,7,8,0,28,71,15,207,377,88,168,82,45,238,374,91,91,555,602,-47,73,93,-20,5,12,-7,1,2,0.5490716180371353,0.5238095238095238,0.39436619718309857,0.3333333333333333,0.5487804878048781,0.6363636363636364,1.0,1001.0,1858.5,873.5,2583.0,2064.0,1184.0,1785.0,1621.2857142857142,1977.0,2026-01-28
91,"Arango, Emiliana",September 2025,5,8,10,0,32,70,28,221,354,53,101,66,40,177,306,75,75,495,462,33,80,67,13,10,6,4,0,0,0.6242937853107344,0.5247524752475248,0.45714285714285713,,0.6060606060606061,0.5784313725490197,1.0,823.0,2422.5,193.5,328.0,1207.0,1168.5,1216.0,1051.2142857142858,747.0,2026-01-28
92,"Arconada, Usue Maitane",August 2025,0,1,1,0,4,4,7,28,58,11,25,16,9,15,32,9,9,68,81,-13,6,12,-6,0,2,-2,0,0,0.4827586206896552,0.44,1.0,,0.5625,0.46875,1.0,2138.5,1090.5,2141.0,1601.5,2439.0,2127.0,32.0,1652.7857142857142,2050.0,2026-01-28
93,"Arconada, Usue Maitane",January 2025,0,1,1,0,3,12,7,41,71,26,43,15,10,53,73,22,22,117,129,-12,14,18,-4,1,2,-1,1,0,0.5774647887323944,0.6046511627906976,0.25,1.0,0.6666666666666666,0.726027397260274,1.0,2138.5,1090.5,2141.0,1541.0,1806.0,304.0,2357.5,1625.5,1987.0,2026-01-28
94,"Arseneault, Ariana",July 2025,1,2,0,0,4,8,9,52,79,23,33,13,8,43,66,16,16,122,130,-8,19,21,-2,2,2,0,1,0,0.6582278481012658,0.696969696969697,0.5,1.0,0.6153846153846154,0.6515151515151515,1.0,2455.0,1329.0,1358.5,1340.5,705.0,47.5,863.5,1157.0,1005.0,2026-01-28
95,"Astakhova, Darya",January 2025,1,2,1,0,5,5,3,45,77,15,30,12,6,45,62,13,13,104,114,-10,16,18,-2,2,1,1,0,0,0.5844155844155844,0.5,1.0,,0.5,0.7258064516129032,1.0,2138.5,434.0,1358.5,1432.0,1736.0,1509.0,32.0,1234.2857142857142,1140.0,2026-01-28
96,"Astakhova, Darya",May 2025,0,1,0,0,0,4,2,16,34,10,20,9,4,20,27,5,5,39,63,-24,2,12,-10,0,2,-2,0,0,0.47058823529411764,0.5,0.0,,0.4444444444444444,0.7407407407407407,1.0,2455.0,256.5,2141.0,2193.0,2468.0,1509.0,2556.5,1939.857142857143,2507.0,2026-01-28
97,"Astakhova, Darya",October 2025,0,1,2,0,1,7,1,28,44,9,18,7,4,31,41,10,10,64,76,-12,8,12,-4,0,2,-2,0,0,0.6363636363636364,0.5,0.14285714285714285,,0.5714285714285714,0.7560975609756098,1.0,1882.0,110.0,2141.0,1541.0,1014.5,1509.0,2488.0,1526.5,1770.5,2026-01-28
98,"Astakhova, Darya",September 2025,0,1,0,0,1,3,3,17,26,5,21,7,2,17,28,9,9,42,63,-21,4,12,-8,0,2,-2,0,0,0.6538461538461539,0.23809523809523808,0.3333333333333333,,0.2857142857142857,0.6071428571428571,1.0,2455.0,434.0,2141.0,2066.5,762.5,2588.0,2116.0,1794.7142857142858,2295.0,2026-01-28
99,Auger-Aliassime F / Mboko V,January 2026,1,1,3,0,4,5,2,22,29,10,14,6,6,19,26,11,11,51,36,15,12,4,8,2,0,2,0,0,0.7586206896551724,0.7142857142857143,0.8,,1.0,0.7307692307692307,1.0,1668.0,256.5,1358.5,621.0,48.0,38.0,82.0,581.7142857142857,35.0,2026-01-28
100,"Auger-Aliassime, Felix",January 2026,1,2,14,0,2,7,5,60,75,16,37,11,8,45,64,11,11,108,114,-6,18,20,-2,2,2,0,0,0,0.8,0.43243243243243246,0.2857142857142857,,0.7272727272727273,0.703125,1.0,563.0,788.5,1358.5,1262.0,14.0,2177.5,2276.5,1205.7142857142858,1084.0,2026-01-28
